"SQ_CANDIDATO";"NM_CANDIDATO";"NM_SOCIAL_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_ESTADO_CIVIL";"DS_COR_RACA";"DS_OCUPACAO";"DS_SITUACAO_CANDIDATURA";"ST_REELEICAO";"DS_SITUACAO_JULGAMENTO_URNA";"DS_SIT_TOT_TURNO";"TOTAL_VOTOS";"RECEITA_TOTAL";"TIPO_RECEITA";"BENS_TOTAL"
250002174659;"FERNANDO ROCHA GARCIA";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"SUPLENTE";233;NA;NA;290000
250002079336;"MARINA COELHO DA FONSECA";"#NULO";"NOVO";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"ESCRITOR E CRÍTICO";"#NE";"N";"DEFERIDO";"SUPLENTE";793;7244,9;"FUNDO ESPECIAL, OUTROS RECURSOS";209945,6
250002079317;"JEFFERSON GUILARDUCCI DE ALVARENGA";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ENGENHEIRO";"#NE";"N";"DEFERIDO";"SUPLENTE";250;6334,9;"OUTROS RECURSOS, FUNDO ESPECIAL";185385
250002079298;"SOLANGE FERNANDES DE LIMA";"#NULO";"NOVO";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"COMERCIANTE";"#NE";"N";"DEFERIDO";"SUPLENTE";233;6604,9;"OUTROS RECURSOS, FUNDO ESPECIAL";NA
250002079341;"LINCOLN VIEIRA BAILHÃO";"#NULO";"NOVO";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";"SUPLENTE";1462;7007,3;"FUNDO ESPECIAL, OUTROS RECURSOS";210000
250002079300;"DANILO DA CUNHA BARBOSA";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"#NE";"N";"DEFERIDO";"SUPLENTE";227;6900,9;"OUTROS RECURSOS, FUNDO ESPECIAL";247700
250002079343;"DULCEVAL ANDRADE DE SANTANA";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"PROFESSOR DE ENSINO SUPERIOR";"#NE";"N";"DEFERIDO";"SUPLENTE";321;12569,8;"FUNDO ESPECIAL";10000
250002079320;"GERSON ALVES DOS SANTOS";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";"SUPLENTE";237;12769,8;"OUTROS RECURSOS, FUNDO ESPECIAL";25000
250002079333;"GILBERTO PEREIRA SOUZA";"#NULO";"NOVO";"MASCULINO";"SUPERIOR INCOMPLETO";"VIÚVO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"SUPLENTE";316;6584,99;"OUTROS RECURSOS, FUNDO ESPECIAL";3e+05
250002079344;"TAMIRIS CAMPARI DE SOUZA LUZ";"#NULO";"NOVO";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"COMERCIANTE";"#NE";"N";"DEFERIDO";"SUPLENTE";292;6689,9;"OUTROS RECURSOS, FUNDO ESPECIAL";81897,6
250002079318;"ROGERIO ALVES";"#NULO";"NOVO";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"MOTORISTA PARTICULAR";"#NE";"N";"DEFERIDO";"SUPLENTE";91;12871,8;"FUNDO ESPECIAL, OUTROS RECURSOS";396000
250001977592;"GILSON CAMPOS";"#NULO";"REPUBLICANOS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"CANTOR E COMPOSITOR";"#NE";"N";"DEFERIDO";"SUPLENTE";223;100660;"FUNDO ESPECIAL, OUTROS RECURSOS";NA
250001977601;"AMITABH RANJAN";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"FOTÓGRAFO E ASSEMELHADOS";"#NE";"N";"DEFERIDO";"SUPLENTE";128;59375,5;"OUTROS RECURSOS, FUNDO ESPECIAL";NA
250001977577;"FLAVIO FRANCISCO DE ALMEIDA";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PROFESSOR DE ENSINO FUNDAMENTAL";"#NE";"N";"DEFERIDO";"SUPLENTE";2657;64821;"OUTROS RECURSOS, FUNDO ESPECIAL";113900
250001977584;"JULIANA APARECIDA DE SOUZA PIRES";"#NULO";"REPUBLICANOS";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"SUPLENTE";405;45177,5;"FUNDO ESPECIAL, OUTROS RECURSOS";10771,69
250001977599;"CRISTIANE NAOMI TANIZAKI";"#NULO";"REPUBLICANOS";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"AMARELA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";283;66927,5;"FUNDO ESPECIAL, OUTROS RECURSOS";274000
250001977564;"ANDRÉ LUIZ SANTOS ESTEVES";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"VEREADOR";"#NE";"S";"DEFERIDO";"ELEITO POR MÉDIA";41379;833076;"OUTROS RECURSOS, FUNDO ESPECIAL";320319,42
250001977580;"WILLY GARCIA";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA";"#NE";"N";"DEFERIDO";"SUPLENTE";1808;110085;"FUNDO ESPECIAL, OUTROS RECURSOS";244000
250002357446;"MARCELO MARQUES DE ARAÚJO";"#NULO";"DC";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";179;6820,65;"FUNDO ESPECIAL";357500
250002357438;"UBIRADILSON DA SILVA";"#NULO";"DC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";72;6820,65;"FUNDO ESPECIAL";NA
250002357448;"AILTON BAPTISTA DE ANDRADE";"#NULO";"DC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"CANTOR E COMPOSITOR";"#NE";"N";"DEFERIDO";"NÃO ELEITO";159;6820,65;"FUNDO ESPECIAL";NA
250002357411;"OSMAR SOSSAI";"#NULO";"DC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"REPRESENTANTE COMERCIAL";"#NE";"N";"DEFERIDO";"NÃO ELEITO";255;6820,65;"FUNDO ESPECIAL";NA
250002075133;"MARCIA VALÉRIA MARQUES LOPES SAQUETO";"#NULO";"PRD";"FEMININO";"SUPERIOR INCOMPLETO";"SEPARADO(A) JUDICIALMENTE";"PRETA";"RELAÇÕES-PÚBLICAS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";136;50000;"FUNDO ESPECIAL";NA
250002075129;"PAULO ROGÉRIO DA COSTA COUTINHO";"#NULO";"PRD";"MASCULINO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"POLICIAL MILITAR";"#NE";"N";"DEFERIDO";"NÃO ELEITO";727;61500;"FUNDO ESPECIAL, OUTROS RECURSOS";254000
250002075155;"JOSE ARIVALDO RODRIGUES";"#NULO";"PRD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"#NE";"N";"DEFERIDO";"NÃO ELEITO";5439;523000;"FUNDO ESPECIAL, OUTROS RECURSOS";1067258
250002075172;"SANDRA PEDROSA GARCIA DOS SANTOS";"#NULO";"PRD";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ARQUITETO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";236;35000;"FUNDO ESPECIAL";NA
250002181664;"DANILO AQUINO ISRAEL DE SOUZA";"#NULO";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";105;40003;"OUTROS RECURSOS, FUNDO ESPECIAL";NA
250002181667;"PAULO HENRIQUE MENDANHA DE FARIA ARRISCADO";"#NULO";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR DE ENSINO FUNDAMENTAL";"#NE";"N";"DEFERIDO";"NÃO ELEITO";344;0;"#NULO";NA
250002181690;"RENAN OLIVEIRA DE SOUZA E SILVA";"#NULO";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";98;8407,8;"OUTROS RECURSOS, FUNDO ESPECIAL";1770000
250002181697;"DIMAS HELFENSTEIN NETO";"#NULO";"CIDADANIA";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SEPARADO(A) JUDICIALMENTE";"BRANCA";"JORNALISTA E REDATOR";"#NE";"N";"DEFERIDO";"NÃO ELEITO";108;15860,44;"FUNDO ESPECIAL";772893
250002181689;"ALESSANDRA MIRALLA LOUZA";"#NULO";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";"NÃO ELEITO";288;0;"#NULO";NA
250002181682;"RAIMUNDO NONATO BARBOSA DA SILVA";"#NULO";"PSDB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";509;0;"#NULO";NA
250001973502;"JOSÉ APARECIDO MENDES";"#NULO";"PL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";155;45000;"FUNDO ESPECIAL";NA
250001973470;"RITA DE CASSIA BORGES DOS SANTOS GUEDES";"#NULO";"PL";"FEMININO";"SUPERIOR INCOMPLETO";"VIÚVO(A)";"PARDA";"POLICIAL MILITAR";"#NE";"N";"DEFERIDO";"SUPLENTE";2807;50000;"FUNDO ESPECIAL";NA
250002052109;"PAULO PEREIRA ROCHA";"#NULO";"PSOL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";460;41967,92;"FUNDO ESPECIAL";29355
250002052085;"ALEX ADRIANO ALCAZAR FERNANDES";"#NULO";"PSOL";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";788;36884,51;"FUNDO ESPECIAL, OUTROS RECURSOS";33334
250002052128;"EDSON GONÇALVES PELAGALO OLIVEIRA SILVA";"#NULO";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"SERVIDOR PÚBLICO ESTADUAL";"#NE";"N";"DEFERIDO";"SUPLENTE";2600;232368,4;"OUTROS RECURSOS, FUNDO ESPECIAL";1126920
250002052136;"SENIVALDO ALVES DA SILVA";"#NULO";"PSOL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"COMERCIANTE";"#NE";"N";"DEFERIDO";"SUPLENTE";1913;57534,6;"FUNDO ESPECIAL";74529,19
250002052120;"PEDRO COBBETT STAEL MARKUN";"#NULO";"REDE";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";627;326906,28;"OUTROS RECURSOS, FUNDO ESPECIAL";656739,32
250002052091;"SAMUEL RODRIGUES SILVA DOS SANTOS";"#NULO";"PSOL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PRETA";"TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO)";"#NE";"N";"DEFERIDO";"SUPLENTE";774;63134,6;"FUNDO ESPECIAL, OUTROS RECURSOS";NA
250002052087;"SOLANGE BENEIT DOS SANTOS";"#NULO";"PSOL";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PROFESSOR DE ENSINO FUNDAMENTAL";"#NE";"N";"DEFERIDO";"SUPLENTE";539;10000;"FUNDO ESPECIAL";NA
250002018911;"ANDRÉ LUIS FEITOSA MINEIRO";"#NULO";"MOBILIZA";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";881;0;"#NULO";50000
250002018912;"MÁRCIA LOPES DE ARAÚJO";"#NULO";"MOBILIZA";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PARDA";"SUPERVISOR, INSPETOR E AGENTE DE COMPRAS E VENDAS";"#NE";"S";"DEFERIDO";"NÃO ELEITO";191;15000;"FUNDO ESPECIAL";NA
250002018914;"MAICON SULIVAN DE LIMA";"#NULO";"MOBILIZA";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PRETA";"JORNALISTA E REDATOR";"#NE";"N";"DEFERIDO";"NÃO ELEITO";591;2426;"OUTROS RECURSOS";60000
250002018919;"JOÃO FRANCISCO GARCIA";"#NULO";"MOBILIZA";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";834;84000;"OUTROS RECURSOS, FUNDO ESPECIAL";204258,42
250002018909;"GISELE CASARIN DA SILVA";"#NULO";"MOBILIZA";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA";"#NE";"S";"DEFERIDO";"NÃO ELEITO";112;10000;"FUNDO ESPECIAL";NA
250002018923;"MARIA APARECIDA DE SOUZA MARQUES";"#NULO";"MOBILIZA";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"#NE";"N";"DEFERIDO";"NÃO ELEITO";45;0;"#NULO";220000
250002018907;"LUZIA MARIA VIDICA CANDIDO";"#NULO";"MOBILIZA";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"ENFERMEIRO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";425;15000;"FUNDO ESPECIAL";NA
250002018941;"VALDINEI FELIX DOS SANTOS";"#NULO";"MOBILIZA";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA";"#NE";"N";"DEFERIDO";"NÃO ELEITO";344;1879;"OUTROS RECURSOS";24000
250002363842;"MARIA ANGELA ABDUCH";"#NULO";"PCO";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"#NE";"N";"DEFERIDO";"NÃO ELEITO";53;35420,86;"FUNDO ESPECIAL";528231,7
250002363849;"JULIANDRA DAPOR AGRADANO";"#NULO";"PCO";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"BIBLIOTECÁRIO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";9;37093,8;"FUNDO ESPECIAL";NA
250002363841;"STEFANIA DE ALMEIDA ROBUSTELLI";"#NULO";"PCO";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SERVIDOR PÚBLICO ESTADUAL";"#NE";"N";"DEFERIDO";"NÃO ELEITO";62;34497,86;"FUNDO ESPECIAL";135542,47
250002170969;"RAFAEL CARLOS LABIAPARI GOMES";"#NULO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"POLICIAL MILITAR";"#NE";"N";"DEFERIDO";"NÃO ELEITO";3021;34758,15;"OUTROS RECURSOS, FUNDO ESPECIAL";522500
250002170997;"CLAUDIO MARTINS NEVES DE FRANÇA";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";613;8597,87;"FUNDO ESPECIAL";2200000
250002170992;"RICARDO RODRIGUES DOS SANTOS";"#NULO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"#NE";"N";"DEFERIDO";"NÃO ELEITO";788;12633,07;"FUNDO ESPECIAL, OUTROS RECURSOS";153000
250002171010;"PAULO CEZAR ZEFERINO";"#NULO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";241;8597,87;"FUNDO ESPECIAL";NA
250002170996;"RENATA CARVALHO RIBEIRO GIMENEZ";"#NULO";"PRTB";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";1347;34695,78;"FUNDO ESPECIAL";70000
250002170987;"LUIZ ROBERTO VIEIRA DA ROCHA";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"ADVOGADO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";279;7862,75;"FUNDO ESPECIAL";368000
250002170991;"LEANDRO AUTO DA CRUZ";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"POLICIAL MILITAR";"#NE";"N";"DEFERIDO";"NÃO ELEITO";385;7960,79;"FUNDO ESPECIAL";NA
250002171016;"IGOR PRETELIS DE FRANCO";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";430;9662,59;"FUNDO ESPECIAL, OUTROS RECURSOS";71616
250002171004;"MARCIA LOURENÇÃO KITAGAWA";"#NULO";"PRTB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"#NE";"N";"DEFERIDO";"NÃO ELEITO";273;17560,69;"FUNDO ESPECIAL, OUTROS RECURSOS";2100000
250002029350;"ADILSON EUGENIO DA SILVA";"#NULO";"SOLIDARIEDADE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"MÚSICO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";155;18497,84;"FUNDO ESPECIAL";312000
250002029385;"GUILHERME BARDAUIL BOULOS";"#NULO";"SOLIDARIEDADE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";266;38761,49;"FUNDO ESPECIAL";1269752,43
250002029389;"DOUGLAS MELO DE SOUSA";"#NULO";"SOLIDARIEDADE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";925;31822,67;"FUNDO PARTIDARIO, FUNDO ESPECIAL, OUTROS RECURSOS";301200
250002029395;"VIVIAN CRISTINA DOS SANTOS FELIPE";"#NULO";"SOLIDARIEDADE";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"ENFERMEIRO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";759;12553,09;"FUNDO ESPECIAL";20000
250002029384;"FABIOLA PEIXOTO SANTELLO";"#NULO";"SOLIDARIEDADE";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PUBLICITÁRIO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";255;28210,59;"FUNDO PARTIDARIO, FUNDO ESPECIAL";NA
250002029351;"CLEBER JACOB";"#NULO";"SOLIDARIEDADE";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"JORNALISTA E REDATOR";"#NE";"N";"DEFERIDO";"NÃO ELEITO";440;56776,83;"FUNDO PARTIDARIO, FUNDO ESPECIAL";51000
250002029352;"ROSAMARIA DE JESUS DA SILVA";"#NULO";"SOLIDARIEDADE";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"PRETA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";438;32758;"FUNDO ESPECIAL, FUNDO PARTIDARIO";NA
250002029379;"MÁRCIO PEDRAZA AGUILERA";"#NULO";"SOLIDARIEDADE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";224;26338,67;"FUNDO ESPECIAL, FUNDO PARTIDARIO";NA
250002029377;"EDSON JACINTO";"#NULO";"SOLIDARIEDADE";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";502;30515,42;"FUNDO PARTIDARIO, FUNDO ESPECIAL, OUTROS RECURSOS";43000
250001913957;"MARIA ELISA DO NASCIMENTO";"#NULO";"PT";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";1891;95642,05;"FUNDO ESPECIAL, OUTROS RECURSOS";NA
250001913953;"NABIL GEORGES BONDUKI";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PROFESSOR DE ENSINO SUPERIOR";"#NE";"N";"DEFERIDO";"ELEITO POR QP";49540;1250124,19;"OUTROS RECURSOS, FUNDO ESPECIAL";5133792,51
250001913944;"ADRIANO DOS SANTOS";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"#NE";"N";"DEFERIDO";"SUPLENTE";15493;873213,57;"FUNDO ESPECIAL, OUTROS RECURSOS";292953,36
250001913951;"RAUL FELIPE MELO FAJARDO";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS";"#NE";"N";"DEFERIDO";"SUPLENTE";141;63692,36;"FUNDO ESPECIAL";NA
250001913973;"MANOEL DEL RIO BLAS FILHO";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"VEREADOR";"#NE";"S";"DEFERIDO";"SUPLENTE";30292;996894,22;"FUNDO ESPECIAL, OUTROS RECURSOS";1737673,36
250001913942;"SENIVAL PEREIRA DE MOURA";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"#NE";"S";"DEFERIDO";"ELEITO POR MÉDIA";30480;1279965,87;"FUNDO ESPECIAL, OUTROS RECURSOS";3637800,39
250001913940;"CLAUDIO GOMES FONSECA";"#NULO";"PC do B";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"PROFESSOR DE ENSINO MÉDIO";"#NE";"N";"DEFERIDO";"SUPLENTE";29782;2487582,03;"FUNDO ESPECIAL, OUTROS RECURSOS";523900
250001913945;"CRISTIANE ALEXANDRE MENDES";"#NULO";"PV";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PRETA";"CANTOR E COMPOSITOR";"#NE";"N";"DEFERIDO";"SUPLENTE";518;112041,5;"FUNDO ESPECIAL";2800
250001913950;"IVONE MARIA DA SILVA";"#NULO";"PT";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"BANCÁRIO E ECONOMIÁRIO";"#NE";"N";"DEFERIDO";"SUPLENTE";18878;1587638,82;"OUTROS RECURSOS, FUNDO ESPECIAL";968834,18
250002161332;"JULIANA D AGOSTINI";"#NULO";"PSD";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"MÚSICO";"#NE";"N";"DEFERIDO";"SUPLENTE";473;463375;"OUTROS RECURSOS, FUNDO ESPECIAL";15001
250002161319;"SÉRGIO DE MOURA CAVALCANTI";"#NULO";"PSD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"MILITAR REFORMADO";"#NE";"N";"DEFERIDO";"SUPLENTE";3696;459375;"FUNDO ESPECIAL, OUTROS RECURSOS";709000
250002161342;"RONI BAPTISTA DE SOUZA";"#NULO";"PSD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"SUPLENTE";999;89375;"FUNDO ESPECIAL, OUTROS RECURSOS";2284
250002161331;"CLAUDIO BATISTA DOS SANTOS";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"ADVOGADO";"#NE";"N";"DEFERIDO";"SUPLENTE";612;89375;"OUTROS RECURSOS, FUNDO ESPECIAL";185000
250002161329;"LEANDRO CUSSOLINI FAUSTINO";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PSICÓLOGO";"#NE";"N";"DEFERIDO";"SUPLENTE";689;89375;"FUNDO ESPECIAL, OUTROS RECURSOS";64000
250002173917;"JOAO PAULO RODRIGUES DE SOUZA";"#NULO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"COMERCIANTE";"#NE";"N";"DEFERIDO";"NÃO ELEITO";960;70000;"FUNDO ESPECIAL";46009
250002173937;"BRENO SILVA COSTA";"#NULO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL";"#NE";"N";"DEFERIDO";"NÃO ELEITO";490;25000;"FUNDO ESPECIAL";360000
250002034103;"RODRIGO OLEGÁRIO CARMELITA";"#NULO";"PSB";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";2205;61790,81;"FUNDO ESPECIAL, FUNDO PARTIDARIO";NA
250002034124;"ARYENE MARTINS ALMEIDA";"#NULO";"PSB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";297;16106,81;"FUNDO ESPECIAL";6000
250002034095;"LUIZ AUGUSTO LEONARDO DE CASTRO";"#NULO";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"ARQUITETO";"#NE";"N";"DEFERIDO";"SUPLENTE";924;53364,81;"FUNDO ESPECIAL, OUTROS RECURSOS";60000
